,epoch_losses,accuracies,elapsed_time
0,2.2376368213564093,0.22393333333333335,21.45422769151628
1,1.7802910395522615,0.3813666666666667,42.637576738372445
2,1.299385700271582,0.53815,63.99763751216233
3,1.0595620334275495,0.6230833333333333,85.12932286038995
4,0.9506672619502428,0.6687666666666666,106.59655192866921
5,0.8782200514634789,0.6985,128.11816138587892
6,0.8255117766892732,0.72025,149.63158672861755
7,0.7886909462495654,0.7332666666666666,171.12144251912832
8,0.7589656130464346,0.7449,192.63998827897012
9,0.7345553547588747,0.7557833333333334,214.14521355740726
10,0.7129606018061323,0.7649166666666667,235.69431792385876
11,0.6946514124300942,0.7723666666666666,256.89948821626604
12,0.6805865221948766,0.77855,278.3396749962121
13,0.6694728727660962,0.7829666666666667,299.68133851327
14,0.6595593167901802,0.7866833333333333,321.06495092995465
15,0.6508836084083199,0.7897833333333333,342.5153762586415
16,0.6428826146923912,0.7925166666666666,363.84452079981565
17,0.6350477928164672,0.7950333333333334,385.1590425502509
18,0.6275890970916382,0.7969,406.45828895270824
19,0.6215108509129806,0.7987333333333333,427.78213320858777
20,0.6148834877303923,0.8013666666666667,449.1063839364797
21,0.6090667428238306,0.80335,470.36840305291116
22,0.6036597404525732,0.8057833333333333,492.8640767596662
23,0.5988062880694993,0.80705,514.2380474433303
24,0.5948489932363221,0.8087333333333333,535.6708514112979
25,0.5906189371273716,0.8108333333333333,557.1430359166116
26,0.5865261341844287,0.8119666666666666,578.611548287794
27,0.5825165086971925,0.8132333333333334,600.0164301153272
28,0.5787209812512022,0.8149166666666666,621.321661496535
29,0.575327236451574,0.8160833333333334,642.6785794403404
